Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,6771.4042,NA,16.78080000000000,NA,0.25680000000000,0.00000000000000,NA,6754.7888,16.8722,16.6154,0.2568,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,6787.9335,NA,16.52930000000000,NA,0.16090000000000,0.00000000000000,NA,6771.6610,16.4334,16.2725,0.1609,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,6804.6465,NA,16.71300000000000,NA,0.16030000000000,0.00000000000000,NA,6788.0944,16.7124,16.5521,0.1603,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,6821.2989,NA,16.65240000000000,NA,0.14800000000000,0.00000000000000,NA,6804.8068,16.6401,16.4921,0.1480,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,6838.1393,NA,16.84040000000000,NA,0.14860000000000,0.00000000000000,NA,6821.4469,16.8410,16.6924,0.1486,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,6854.6207,NA,16.48140000000000,NA,0.15510000000000,0.00000000000000,NA,6838.2879,16.4879,16.3328,0.1551,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,6871.3803,NA,16.75960000000000,NA,0.17710000000000,0.00000000000000,NA,6854.7758,16.7816,16.6045,0.1771,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,6887.9487,NA,16.56840000000000,NA,0.15040000000000,0.00000000000000,NA,6871.5574,16.5417,16.3913,0.1504,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,6905.0392,NA,17.09050000000000,NA,0.19770000000000,0.00000000000000,NA,6888.0991,17.1378,16.9401,0.1977,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,6921.3081,NA,16.26890000000000,NA,0.13550000000000,0.00000000000000,NA,6905.2369,16.2067,16.0712,0.1355,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,6937.9843,NA,16.67620000000000,NA,0.24960000000000,0.24090000000000,NA,6921.4436,16.7903,16.5407,0.2496,0.0000,332.2266,24.2875,307.9391,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,6954.6174,NA,16.63310000000000,NA,0.14940000000000,0.00000000000000,NA,6938.2339,16.5329,16.3835,0.1494,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,6971.6798,NA,17.06240000000000,NA,0.18860000000000,0.00000000000000,NA,6954.7668,17.1016,16.9130,0.1886,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,6987.9719,NA,16.29210000000000,NA,0.15670000000000,0.00000000000000,NA,6971.8684,16.2602,16.1035,0.1567,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7004.7088,NA,16.73690000000000,NA,0.18490000000000,0.00000000000000,NA,6988.1286,16.7651,16.5802,0.1849,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7021.3070,NA,16.59820000000000,NA,0.15630000000000,0.00000000000000,NA,7004.8937,16.5696,16.4133,0.1563,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7038.1836,NA,16.87660000000000,NA,0.16790000000000,0.00000000000000,NA,7021.4633,16.8882,16.7203,0.1679,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7054.6078,NA,16.42420000000000,NA,0.11590000000000,0.00000000000000,NA,7038.3515,16.3722,16.2563,0.1159,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7071.3249,NA,16.71710000000000,NA,0.17210000000000,0.00000000000000,NA,7054.7237,16.7733,16.6012,0.1721,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7087.9573,NA,16.63240000000000,NA,0.12040000000000,0.00000000000000,NA,7071.4970,16.5807,16.4603,0.1204,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7104.8916,NA,16.93430000000000,NA,0.13330000000000,0.00000000000000,NA,7088.0777,16.9472,16.8139,0.1333,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7121.3437,NA,16.45210000000000,NA,0.15660000000000,0.00000000000000,NA,7105.0249,16.4754,16.3188,0.1566,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7137.9820,NA,16.63830000000000,NA,0.27420000000000,0.26530000000000,NA,7121.5003,16.7559,16.4817,0.2742,0.0000,199.2999,14.2641,185.0358,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7154.6330,NA,16.65100000000000,NA,0.14390000000000,0.00000000000000,NA,7138.2562,16.5207,16.3768,0.1439,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7171.4960,NA,16.86300000000000,NA,0.17510000000000,0.00000000000000,NA,7154.7769,16.8942,16.7191,0.1751,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7187.9365,NA,16.44050000000000,NA,0.17150000000000,0.00000000000000,NA,7171.6711,16.4369,16.2654,0.1715,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7204.6774,NA,16.74090000000000,NA,0.16890000000000,0.00000000000000,NA,7188.1080,16.7383,16.5694,0.1689,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7221.2755,NA,16.59810000000000,NA,0.16230000000000,0.00000000000000,NA,7204.8463,16.5915,16.4292,0.1623,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7238.1026,NA,16.82710000000000,NA,0.15270000000000,0.00000000000000,NA,7221.4378,16.8175,16.6648,0.1527,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7254.6181,NA,16.51550000000000,NA,0.12030000000000,0.00000000000000,NA,7238.2553,16.4831,16.3628,0.1203,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7271.3280,NA,16.70990000000000,NA,0.19630000000000,0.00000000000000,NA,7254.7384,16.7859,16.5896,0.1963,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7287.9798,NA,16.65180000000000,NA,0.11930000000000,0.00000000000000,NA,7271.5243,16.5748,16.4555,0.1193,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7304.6888,NA,16.70900000000000,NA,0.22400000000000,0.00000000000000,NA,7288.0991,16.8137,16.5897,0.2240,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7321.2878,NA,16.59900000000000,NA,0.15710000000000,0.00000000000000,NA,7304.9128,16.5321,16.3750,0.1571,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7337.9832,NA,16.69540000000000,NA,0.16060000000000,0.00000000000000,NA,7321.4449,16.6989,16.5383,0.1606,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7354.6031,NA,16.61990000000000,NA,0.12080000000000,0.00000000000000,NA,7338.1438,16.5801,16.4593,0.1208,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7371.4402,NA,16.83710000000000,NA,0.21520000000000,0.00000000000000,NA,7354.7239,16.9315,16.7163,0.2152,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7387.9514,NA,16.51120000000000,NA,0.14990000000000,0.00000000000000,NA,7371.6554,16.4459,16.2960,0.1499,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7404.6682,NA,16.71680000000000,NA,0.15320000000000,0.00000000000000,NA,7388.1013,16.7201,16.5669,0.1532,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7421.2966,NA,16.62840000000000,NA,0.15690000000000,0.00000000000000,NA,7404.8214,16.6321,16.4752,0.1569,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7438.3458,NA,17.04920000000000,NA,0.19680000000000,0.00000000000000,NA,7421.4535,17.0891,16.8923,0.1968,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7454.6276,NA,16.28180000000000,NA,0.14890000000000,0.00000000000000,NA,7438.5426,16.2339,16.0850,0.1489,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7471.3286,NA,16.70100000000000,NA,0.18320000000000,0.00000000000000,NA,7454.7765,16.7353,16.5521,0.1832,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7487.9833,NA,16.65470000000000,NA,0.12150000000000,0.00000000000000,NA,7471.5118,16.5930,16.4715,0.1215,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7505.0744,NA,17.09110000000000,NA,0.24200000000000,0.23910000000000,NA,7488.1048,17.2116,16.9696,0.2420,0.0000,366.3990,27.8635,338.5355,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7521.2761,NA,16.20170000000000,NA,0.14700000000000,0.00000000000000,NA,7505.3164,16.1067,15.9597,0.1470,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7537.9818,NA,16.70570000000000,NA,0.16750000000000,0.00000000000000,NA,7521.4231,16.7262,16.5587,0.1675,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7554.6262,NA,16.64440000000000,NA,0.15290000000000,0.00000000000000,NA,7538.1493,16.6298,16.4769,0.1529,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7571.4077,NA,16.78150000000000,NA,0.16940000000000,0.00000000000000,NA,7554.7791,16.7980,16.6286,0.1694,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7587.9684,NA,16.56070000000000,NA,0.17790000000000,0.00000000000000,NA,7571.5771,16.5692,16.3913,0.1779,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7604.7062,NA,16.73780000000000,NA,0.24650000000000,0.23160000000000,NA,7588.1463,16.8064,16.5599,0.2465,0.0000,98.7018,6.5813,92.1205,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7621.2961,NA,16.58990000000000,NA,0.12080000000000,0.00000000000000,NA,7604.9527,16.4642,16.3434,0.1208,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7638.1863,NA,16.89020000000000,NA,0.17300000000000,0.00000000000000,NA,7621.4169,16.9424,16.7694,0.1730,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7654.6227,NA,16.43640000000000,NA,0.17050000000000,0.00000000000000,NA,7638.3593,16.4339,16.2634,0.1705,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7671.3210,NA,16.69830000000000,NA,0.16070000000000,0.00000000000000,NA,7654.7932,16.6885,16.5278,0.1607,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7687.9947,NA,16.67370000000000,NA,0.14250000000000,0.00000000000000,NA,7671.4817,16.6555,16.5130,0.1425,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7704.9649,NA,16.97020000000000,NA,0.16610000000000,0.00000000000000,NA,7688.1372,16.9938,16.8277,0.1661,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7721.2850,NA,16.32010000000000,NA,0.12570000000000,0.00000000000000,NA,7705.1310,16.2797,16.1540,0.1257,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7737.9940,NA,16.70900000000000,NA,0.17050000000000,0.00000000000000,NA,7721.4107,16.7538,16.5833,0.1705,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7754.6410,NA,16.64700000000000,NA,0.14070000000000,0.00000000000000,NA,7738.1645,16.6172,16.4765,0.1407,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7771.4081,NA,16.76710000000000,NA,0.23290000000000,0.00000000000000,NA,7754.7817,16.8593,16.6264,0.2329,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7787.9555,NA,16.54740000000000,NA,0.14410000000000,0.00000000000000,NA,7771.6410,16.4586,16.3145,0.1441,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7804.7018,NA,16.74630000000000,NA,0.23870000000000,0.23100000000000,NA,7788.0996,16.8409,16.6022,0.2387,0.0000,198.9422,14.6170,184.3252,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7821.2929,NA,16.59110000000000,NA,0.16160000000000,0.00000000000000,NA,7804.9405,16.5140,16.3524,0.1616,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7838.3187,NA,17.02580000000000,NA,0.16130000000000,0.00000000000000,NA,7821.4545,17.0255,16.8642,0.1613,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7854.6159,NA,16.29720000000000,NA,0.11900000000000,0.00000000000000,NA,7838.4800,16.2549,16.1359,0.1190,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7871.3143,NA,16.69840000000000,NA,0.24390000000000,0.23430000000000,NA,7854.7349,16.8233,16.5794,0.2439,0.0000,65.6103,4.9940,60.6163,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7887.9494,NA,16.63510000000000,NA,0.13970000000000,0.00000000000000,NA,7871.5582,16.5309,16.3912,0.1397,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7905.2120,NA,17.26260000000000,NA,0.39340000000000,0.38610000000000,NA,7888.0891,17.5163,17.1229,0.3934,0.0000,33.4870,2.6585,30.8285,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7921.3387,NA,16.12670000000000,NA,0.13490000000000,0.00000000000000,NA,7905.6054,15.8682,15.7333,0.1349,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7938.1808,NA,16.84210000000000,NA,0.23000000000000,0.00000000000000,NA,7921.4736,16.9372,16.7072,0.2300,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7954.9334,NA,16.75260000000000,NA,0.25980000000000,0.24660000000000,NA,7938.4108,16.7824,16.5226,0.2598,0.0000,48.7433,2.5879,46.1554,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7971.5414,NA,16.60800000000000,NA,0.28000000000000,0.00000000000000,NA,7955.1932,16.6282,16.3482,0.2800,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,7988.0025,NA,16.46110000000000,NA,0.17260000000000,0.00000000000000,NA,7971.8214,16.3537,16.1811,0.1726,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8004.6932,NA,16.69070000000000,NA,0.17340000000000,0.00000000000000,NA,7988.1751,16.6915,16.5181,0.1734,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8021.3132,NA,16.62000000000000,NA,0.16070000000000,0.00000000000000,NA,8004.8666,16.6073,16.4466,0.1607,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8038.1132,NA,16.80000000000000,NA,0.20310000000000,0.00000000000000,NA,8021.4739,16.8424,16.6393,0.2031,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8054.6409,NA,16.52770000000000,NA,0.14050000000000,0.00000000000000,NA,8038.3163,16.4651,16.3246,0.1405,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8071.4021,NA,16.76120000000000,NA,0.20150000000000,0.19920000000000,NA,8054.7814,16.8222,16.6207,0.2015,0.0000,116.2421,9.2094,107.0327,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8087.9597,NA,16.55760000000000,NA,0.14420000000000,0.00000000000000,NA,8071.6036,16.5003,16.3561,0.1442,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8105.0379,NA,17.07820000000000,NA,0.13110000000000,0.00000000000000,NA,8088.1039,17.0651,16.9340,0.1311,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8121.3156,NA,16.27770000000000,NA,0.14420000000000,0.00000000000000,NA,8105.1690,16.2908,16.1466,0.1442,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8137.9983,NA,16.68270000000000,NA,0.17670000000000,0.00000000000000,NA,8121.4598,16.7152,16.5385,0.1767,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8154.6592,NA,16.66090000000000,NA,0.16960000000000,0.00000000000000,NA,8138.1750,16.6538,16.4842,0.1696,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8171.4500,NA,16.79080000000000,NA,0.19350000000000,0.00000000000000,NA,8154.8288,16.8147,16.6212,0.1935,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8187.9667,NA,16.51670000000000,NA,0.15090000000000,0.00000000000000,NA,8171.6435,16.4741,16.3232,0.1509,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8204.7204,NA,16.75370000000000,NA,0.17700000000000,0.17510000000000,NA,8188.1176,16.7798,16.6028,0.1770,0.0000,132.6612,9.7287,122.9325,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8221.2995,NA,16.57910000000000,NA,0.14490000000000,0.00000000000000,NA,8204.8974,16.5470,16.4021,0.1449,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8238.4185,NA,17.11900000000000,NA,0.22690000000000,0.00000000000000,NA,8221.4444,17.2010,16.9741,0.2269,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8254.6375,NA,16.21900000000000,NA,0.16760000000000,0.00000000000000,NA,8238.6454,16.1597,15.9921,0.1676,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8271.3337,NA,16.69620000000000,NA,0.17140000000000,0.00000000000000,NA,8254.8051,16.7000,16.5286,0.1714,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8287.9971,NA,16.66340000000000,NA,0.14670000000000,0.00000000000000,NA,8271.5051,16.6387,16.4920,0.1467,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8304.9494,NA,16.95230000000000,NA,0.16530000000000,0.00000000000000,NA,8288.1438,16.9709,16.8056,0.1653,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8321.3010,NA,16.35160000000000,NA,0.15000000000000,0.00000000000000,NA,8305.1147,16.3363,16.1863,0.1500,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8337.9908,NA,16.68980000000000,NA,0.24850000000000,0.24580000000000,NA,8321.4510,16.7883,16.5398,0.2485,0.0000,132.2646,10.0267,122.2379,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8354.6574,NA,16.66660000000000,NA,0.13700000000000,0.00000000000000,NA,8338.2393,16.5551,16.4181,0.1370,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8371.3727,NA,16.71530000000000,NA,0.38020000000000,0.00000000000000,NA,8354.7944,16.9585,16.5783,0.3802,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8387.9832,NA,16.61050000000000,NA,0.15290000000000,0.00000000000000,NA,8371.7529,16.3832,16.2303,0.1529,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8404.6754,NA,16.69220000000000,NA,0.15560000000000,0.00000000000000,NA,8388.1361,16.6949,16.5393,0.1556,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8421.3101,NA,16.63470000000000,NA,0.14720000000000,0.00000000000000,NA,8404.8310,16.6263,16.4791,0.1472,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8438.0715,NA,16.76140000000000,NA,0.19750000000000,0.00000000000000,NA,8421.4573,16.8117,16.6142,0.1975,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8454.6256,NA,16.55410000000000,NA,0.15170000000000,0.00000000000000,NA,8438.2690,16.5083,16.3566,0.1517,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8471.3219,NA,16.69630000000000,NA,0.15840000000000,0.00000000000000,NA,8454.7773,16.7030,16.5446,0.1584,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,8487.9614,NA,16.63950000000000,NA,0.14530000000000,0.00000000000000,NA,8471.4803,16.6264,16.4811,0.1453,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
